mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_f1,std_f1,rank_test_score
0.5874533653259277,0.005068080637328889,0.014786577224731446,0.0017292908599645792,0.9903408317850139,0.015417806408520467,8,3,419,0.0022602748689012596,0.5700142105246945,0.6313825525369063,"{'colsample_bytree': np.float64(0.9903408317850139), 'learning_rate': np.float64(0.015417806408520467), 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 419, 'reg_alpha': np.float64(0.0022602748689012596), 'reg_lambda': np.float64(0.5700142105246945), 'subsample': np.float64(0.6313825525369063)}",0.673469387755102,0.664804469273743,0.6406926406926406,0.676056338028169,0.6755162241887905,0.6661078119876891,0.013336519954545512,11
1.2610854148864745,0.0651208615181201,0.04510798454284668,0.010288624989830953,0.7177795568278342,0.007693455122056542,9,1,555,0.026693121999324727,0.3095618749156968,0.7578765867237889,"{'colsample_bytree': np.float64(0.7177795568278342), 'learning_rate': np.float64(0.007693455122056542), 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 555, 'reg_alpha': np.float64(0.026693121999324727), 'reg_lambda': np.float64(0.3095618749156968), 'subsample': np.float64(0.7578765867237889)}",0.6796992481203008,0.6676342525399129,0.6398809523809523,0.6734992679355783,0.6696562032884903,0.6660739848530469,0.013726793523731722,12
0.8337431907653808,0.0685901347680367,0.024771833419799806,0.0041409898023556145,0.9861007321563079,0.011276669517080276,8,5,649,0.05048653998722949,3.5458438462279824,0.8904365334890646,"{'colsample_bytree': np.float64(0.9861007321563079), 'learning_rate': np.float64(0.011276669517080276), 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 649, 'reg_alpha': np.float64(0.05048653998722949), 'reg_lambda': np.float64(3.5458438462279824), 'subsample': np.float64(0.8904365334890646)}",0.6827880512091038,0.6557377049180327,0.6544428772919605,0.6703910614525139,0.664796633941094,0.665631265762541,0.01039971283160888,13
0.50894193649292,0.009416639761671664,0.016847610473632812,0.002780199052947901,0.7321010116076394,0.009992789196904403,7,5,519,0.07200540973718997,9.202280002745624,0.9068779412434287,"{'colsample_bytree': np.float64(0.7321010116076394), 'learning_rate': np.float64(0.009992789196904403), 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 519, 'reg_alpha': np.float64(0.07200540973718997), 'reg_lambda': np.float64(9.202280002745624), 'subsample': np.float64(0.9068779412434287)}",0.6862483311081442,0.6553966189856957,0.6527415143603134,0.6587926509186351,0.6729475100942126,0.6652253250934003,0.012612907787600656,14
0.8879983425140381,0.04745060821213767,0.035550689697265624,0.010255992269786463,0.6510758917689862,0.003760930855839689,10,8,489,0.06446640625767108,0.09003003918352882,0.8719379119600983,"{'colsample_bytree': np.float64(0.6510758917689862), 'learning_rate': np.float64(0.003760930855839689), 'max_depth': 10, 'min_child_weight': 8, 'n_estimators': 489, 'reg_alpha': np.float64(0.06446640625767108), 'reg_lambda': np.float64(0.09003003918352882), 'subsample': np.float64(0.8719379119600983)}",0.6793478260869565,0.6622516556291391,0.6455026455026455,0.6622340425531915,0.6767123287671233,0.6652096997078111,0.012150470266679909,15
0.6209784030914307,0.035788484376388735,0.021677207946777344,0.0025905938310361574,0.8951587666783074,0.018861894137619028,8,5,546,0.00017321306175576006,1.8371678720562856,0.6634585790569963,"{'colsample_bytree': np.float64(0.8951587666783074), 'learning_rate': np.float64(0.018861894137619028), 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 546, 'reg_alpha': np.float64(0.00017321306175576006), 'reg_lambda': np.float64(1.8371678720562856), 'subsample': np.float64(0.6634585790569963)}",0.6705710102489019,0.6647482014388489,0.6462882096069869,0.6770538243626062,0.6656934306569343,0.6648709352628556,0.010265699164981318,16
0.6354017734527588,0.057571740318664195,0.014992141723632812,0.005168866474464176,0.6989392406972791,0.010882171593583376,8,1,350,0.0023640626692383545,0.06743891834856677,0.9512882669916769,"{'colsample_bytree': np.float64(0.6989392406972791), 'learning_rate': np.float64(0.010882171593583376), 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 350, 'reg_alpha': np.float64(0.0023640626692383545), 'reg_lambda': np.float64(0.06743891834856677), 'subsample': np.float64(0.9512882669916769)}",0.6829971181556196,0.6610407876230661,0.6330532212885154,0.6638655462184874,0.68188302425107,0.6645679395073516,0.018141435480642832,17
0.6129719257354737,0.0336755662885578,0.019423770904541015,0.004569987326766922,0.8255860368075345,0.08600008790527941,8,2,425,0.00039701842220478086,36.484560830478,0.8374369814216195,"{'colsample_bytree': np.float64(0.8255860368075345), 'learning_rate': np.float64(0.08600008790527941), 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 425, 'reg_alpha': np.float64(0.00039701842220478086), 'reg_lambda': np.float64(36.484560830478), 'subsample': np.float64(0.8374369814216195)}",0.6646433990895296,0.6706408345752608,0.6435045317220544,0.6786248131539612,0.6595092024539877,0.6633845561989588,0.01180455364004085,18
0.4767183780670166,0.04515263134885231,0.017035770416259765,0.0037506319387847105,0.8253102287905535,0.03984771085017744,7,7,530,0.011269758643814657,10.524574681335638,0.6915192661966489,"{'colsample_bytree': np.float64(0.8253102287905535), 'learning_rate': np.float64(0.03984771085017744), 'max_depth': 7, 'min_child_weight': 7, 'n_estimators': 530, 'reg_alpha': np.float64(0.011269758643814657), 'reg_lambda': np.float64(10.524574681335638), 'subsample': np.float64(0.6915192661966489)}",0.6734104046242775,0.6685552407932012,0.6437768240343348,0.6762177650429799,0.6511627906976745,0.6626246050384935,0.012828810925658038,19
1.1501663684844972,0.027280430845836874,0.03249835968017578,0.0027092165600211423,0.7769408918924418,0.003562524879545171,8,8,900,0.19998014714101092,0.1317454386434277,0.9819461122652776,"{'colsample_bytree': np.float64(0.7769408918924418), 'learning_rate': np.float64(0.003562524879545171), 'max_depth': 8, 'min_child_weight': 8, 'n_estimators': 900, 'reg_alpha': np.float64(0.19998014714101092), 'reg_lambda': np.float64(0.1317454386434277), 'subsample': np.float64(0.9819461122652776)}",0.6854838709677419,0.6552631578947369,0.6445623342175066,0.660427807486631,0.6657681940700808,0.6623010729273394,0.013543760751236991,20
0.4570154190063477,0.011228085446723213,0.01568183898925781,0.0037816654006662394,0.9353314818844551,0.011980557267891894,5,7,684,0.00011704687528241022,0.020018717060719192,0.8766857588675647,"{'colsample_bytree': np.float64(0.9353314818844551), 'learning_rate': np.float64(0.011980557267891894), 'max_depth': 5, 'min_child_weight': 7, 'n_estimators': 684, 'reg_alpha': np.float64(0.00011704687528241022), 'reg_lambda': np.float64(0.020018717060719192), 'subsample': np.float64(0.8766857588675647)}",0.6684280052840158,0.6512820512820513,0.6536964980544747,0.6649282920469362,0.6684141546526867,0.6613498002640329,0.007385719964211065,21
0.4818459987640381,0.014267256866263473,0.016951274871826173,0.004037473536041789,0.9425959364753289,0.032784895544719445,6,8,635,0.16296576926690892,0.012765717873951688,0.8343102325093853,"{'colsample_bytree': np.float64(0.9425959364753289), 'learning_rate': np.float64(0.032784895544719445), 'max_depth': 6, 'min_child_weight': 8, 'n_estimators': 635, 'reg_alpha': np.float64(0.16296576926690892), 'reg_lambda': np.float64(0.012765717873951688), 'subsample': np.float64(0.8343102325093853)}",0.6695652173913044,0.6629213483146067,0.6502177068214804,0.6733238231098431,0.6503597122302158,0.66127756157349,0.009570992761725657,22
0.9597771167755127,0.03566100693434854,0.03903069496154785,0.005204467338006224,0.9464704583099741,0.02416482602989751,10,3,608,7.072114131472227,21.368329072358772,0.6849356442713105,"{'colsample_bytree': np.float64(0.9464704583099741), 'learning_rate': np.float64(0.02416482602989751), 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 608, 'reg_alpha': np.float64(7.072114131472227), 'reg_lambda': np.float64(21.368329072358772), 'subsample': np.float64(0.6849356442713105)}",0.6760168302945302,0.6585034013605442,0.6457765667574932,0.6621438263229308,0.6629526462395543,0.6610786541950106,0.009680716400476004,23
1.0090420246124268,0.03197645335787923,0.03641905784606934,0.003203764450482655,0.79201838680739,0.009282510324808613,7,5,877,1.059798590540534,40.98304611249144,0.8469054848389168,"{'colsample_bytree': np.float64(0.79201838680739), 'learning_rate': np.float64(0.009282510324808613), 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 877, 'reg_alpha': np.float64(1.059798590540534), 'reg_lambda': np.float64(40.98304611249144), 'subsample': np.float64(0.8469054848389168)}",0.6798418972332015,0.6658064516129032,0.6368286445012787,0.6623207301173403,0.660574412532637,0.6610744271994722,0.013887197347156767,24
0.5184492588043212,0.01794619377626358,0.014867019653320313,0.0006106797170628843,0.6642725493038223,0.002687177277778527,8,6,436,0.0002518655263697918,1.2532726386250705,0.7641587307958646,"{'colsample_bytree': np.float64(0.6642725493038223), 'learning_rate': np.float64(0.002687177277778527), 'max_depth': 8, 'min_child_weight': 6, 'n_estimators': 436, 'reg_alpha': np.float64(0.0002518655263697918), 'reg_lambda': np.float64(1.2532726386250705), 'subsample': np.float64(0.7641587307958646)}",0.6808510638297872,0.6572890025575447,0.6390685640362225,0.6535947712418301,0.6738544474393531,0.6609315698209475,0.014892111597153455,25
1.4049883842468263,0.06538103060076118,0.035402441024780275,0.008580156664861695,0.9110409134940902,0.012745179824227376,9,1,581,0.008025170779205825,75.79797290136806,0.9368475692542835,"{'colsample_bytree': np.float64(0.9110409134940902), 'learning_rate': np.float64(0.012745179824227376), 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 581, 'reg_alpha': np.float64(0.008025170779205825), 'reg_lambda': np.float64(75.79797290136806), 'subsample': np.float64(0.9368475692542835)}",0.6870026525198939,0.6562905317769131,0.6364812419146184,0.6649350649350649,0.6587615283267457,0.6606942038946472,0.0162450882561405,26
0.33612785339355467,0.006248026292584066,0.017867231369018556,0.005545397326530213,0.6121888610934376,0.09896637982775944,8,3,314,0.00033446126857477617,8.904731406646334,0.6729135513903832,"{'colsample_bytree': np.float64(0.6121888610934376), 'learning_rate': np.float64(0.09896637982775944), 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 314, 'reg_alpha': np.float64(0.00033446126857477617), 'reg_lambda': np.float64(8.904731406646334), 'subsample': np.float64(0.6729135513903832)}",0.6656298600311042,0.649546827794562,0.6452599388379205,0.6858877086494689,0.6562009419152276,0.6605050554456567,0.014433048414132999,27
0.8244509696960449,0.03739665249454251,0.04740595817565918,0.010908709283890986,0.7471132530877013,0.02850720787528541,8,6,810,0.0002827801042638617,21.938654178115062,0.7283120259886944,"{'colsample_bytree': np.float64(0.7471132530877013), 'learning_rate': np.float64(0.02850720787528541), 'max_depth': 8, 'min_child_weight': 6, 'n_estimators': 810, 'reg_alpha': np.float64(0.0002827801042638617), 'reg_lambda': np.float64(21.938654178115062), 'subsample': np.float64(0.7283120259886944)}",0.6773255813953488,0.6524822695035462,0.6444121915820029,0.6752873563218391,0.6510948905109489,0.6601204578627373,0.013510022217744395,28
0.41979408264160156,0.023717677400631895,0.009515380859375,0.0015726619411374361,0.9932923543227152,0.011858654556788554,7,3,320,0.017885301261862014,0.01129951608310662,0.9768807022739411,"{'colsample_bytree': np.float64(0.9932923543227152), 'learning_rate': np.float64(0.011858654556788554), 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 320, 'reg_alpha': np.float64(0.017885301261862014), 'reg_lambda': np.float64(0.01129951608310662), 'subsample': np.float64(0.9768807022739411)}",0.6722222222222223,0.6516556291390728,0.6449864498644986,0.660427807486631,0.6711956521739131,0.6600975521772676,0.010676104097410278,29
1.0291030406951904,0.02043199443647986,0.04745745658874512,0.011175235590361467,0.8118602313424026,0.003601715259696262,10,6,752,3.1775345821188252,3.4072643485301923,0.7356119164194803,"{'colsample_bytree': np.float64(0.8118602313424026), 'learning_rate': np.float64(0.003601715259696262), 'max_depth': 10, 'min_child_weight': 6, 'n_estimators': 752, 'reg_alpha': np.float64(3.1775345821188252), 'reg_lambda': np.float64(3.4072643485301923), 'subsample': np.float64(0.7356119164194803)}",0.6711590296495957,0.6504481434058899,0.6458333333333334,0.6649145860709592,0.6675531914893617,0.659981656789828,0.00997655779431443,30
0.26657633781433104,0.01162732457540399,0.011994886398315429,0.0038934865872588533,0.7396838298450643,0.04682155064038321,5,4,451,0.010532722339918608,35.569715786267544,0.9403713795070051,"{'colsample_bytree': np.float64(0.7396838298450643), 'learning_rate': np.float64(0.04682155064038321), 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 451, 'reg_alpha': np.float64(0.010532722339918608), 'reg_lambda': np.float64(35.569715786267544), 'subsample': np.float64(0.9403713795070051)}",0.6820027063599459,0.6571056062581486,0.6340819022457067,0.6596306068601583,0.6604527296937417,0.6586547102835403,0.015202215541540444,31
0.7973532199859619,0.04327825601054456,0.036855030059814456,0.003696074791124538,0.7119054028675783,0.008834846313567152,7,4,857,0.000240437330780912,57.826553459882234,0.7666556230953917,"{'colsample_bytree': np.float64(0.7119054028675783), 'learning_rate': np.float64(0.008834846313567152), 'max_depth': 7, 'min_child_weight': 4, 'n_estimators': 857, 'reg_alpha': np.float64(0.000240437330780912), 'reg_lambda': np.float64(57.826553459882234), 'subsample': np.float64(0.7666556230953917)}",0.677124183006536,0.6581956797966964,0.6362484157160964,0.6572528883183568,0.6632124352331606,0.6584067204141693,0.013159062539241243,32
0.44494476318359377,0.03355009310158045,0.014174842834472656,0.004172711290745798,0.9291161407506773,0.051576675565534975,5,5,647,6.46938120345945,0.3158510449922801,0.7142848345127443,"{'colsample_bytree': np.float64(0.9291161407506773), 'learning_rate': np.float64(0.051576675565534975), 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 647, 'reg_alpha': np.float64(6.46938120345945), 'reg_lambda': np.float64(0.3158510449922801), 'subsample': np.float64(0.7142848345127443)}",0.6666666666666666,0.6556016597510373,0.6449787835926449,0.6704067321178121,0.6543385490753911,0.6583984782407104,0.00913186206600766,33
0.23083229064941407,0.019518261169705294,0.00797286033630371,0.002226736648795405,0.8137385100117852,0.05315781588295483,5,5,322,0.6997406045784117,60.126084038369456,0.9398589562709646,"{'colsample_bytree': np.float64(0.8137385100117852), 'learning_rate': np.float64(0.05315781588295483), 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 322, 'reg_alpha': np.float64(0.6997406045784117), 'reg_lambda': np.float64(60.126084038369456), 'subsample': np.float64(0.9398589562709646)}",0.6727989487516426,0.6615384615384615,0.6357786357786358,0.6632124352331606,0.657997399219766,0.6582651761043333,0.012264880904956602,34
0.5196256637573242,0.03184782677532452,0.02011399269104004,0.006697762356870579,0.69489963499872,0.005607308700117544,6,8,691,1.7624510039685515,4.270232968405545,0.8273234413341887,"{'colsample_bytree': np.float64(0.69489963499872), 'learning_rate': np.float64(0.005607308700117544), 'max_depth': 6, 'min_child_weight': 8, 'n_estimators': 691, 'reg_alpha': np.float64(1.7624510039685515), 'reg_lambda': np.float64(4.270232968405545), 'subsample': np.float64(0.8273234413341887)}",0.6787096774193548,0.6515151515151515,0.6418485237483954,0.6538461538461539,0.6649417852522639,0.6581722583562638,0.012626231737483532,35
1.0847371578216554,0.08196573735629938,0.03494882583618164,0.004813220391279173,0.6777095814048169,0.0014562541564458748,8,8,770,0.00013743073189728517,2.0675669531624283,0.7753896492072347,"{'colsample_bytree': np.float64(0.6777095814048169), 'learning_rate': np.float64(0.0014562541564458748), 'max_depth': 8, 'min_child_weight': 8, 'n_estimators': 770, 'reg_alpha': np.float64(0.00013743073189728517), 'reg_lambda': np.float64(2.0675669531624283), 'subsample': np.float64(0.7753896492072347)}",0.6718954248366014,0.6556962025316456,0.6350832266325224,0.6545924967658473,0.6711229946524064,0.6576780690838046,0.01346755126298024,36
0.43396849632263185,0.020437213956430132,0.014188814163208007,0.0059120901888918866,0.8716409276577959,0.06544955404731362,7,2,410,0.08336762388645598,8.85706642149298,0.823096906380175,"{'colsample_bytree': np.float64(0.8716409276577959), 'learning_rate': np.float64(0.06544955404731362), 'max_depth': 7, 'min_child_weight': 2, 'n_estimators': 410, 'reg_alpha': np.float64(0.08336762388645598), 'reg_lambda': np.float64(8.85706642149298), 'subsample': np.float64(0.823096906380175)}",0.6666666666666666,0.6636771300448431,0.6270928462709284,0.6786786786786787,0.6515151515151515,0.6575260946352536,0.017499320835869258,37
0.7822536945343017,0.02044857252870958,0.02400197982788086,0.005381988518734502,0.8990875095589655,0.1559720958751953,7,1,601,6.811991466118571,71.52863022216535,0.941203782186944,"{'colsample_bytree': np.float64(0.8990875095589655), 'learning_rate': np.float64(0.1559720958751953), 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 601, 'reg_alpha': np.float64(6.811991466118571), 'reg_lambda': np.float64(71.52863022216535), 'subsample': np.float64(0.941203782186944)}",0.6586826347305389,0.665680473372781,0.6409495548961425,0.6784140969162996,0.6428571428571429,0.657316780554581,0.014098800452159423,38
0.29199919700622556,0.012084747747980113,0.010056257247924805,0.002582222832054717,0.7992990791395761,0.005756278058114389,3,1,736,0.0003227842705043216,0.04087300390305747,0.6983830913538033,"{'colsample_bytree': np.float64(0.7992990791395761), 'learning_rate': np.float64(0.005756278058114389), 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 736, 'reg_alpha': np.float64(0.0003227842705043216), 'reg_lambda': np.float64(0.04087300390305747), 'subsample': np.float64(0.6983830913538033)}",0.6785714285714286,0.6501854140914709,0.6317103620474407,0.6615384615384615,0.6632653061224489,0.6570541944742502,0.015563854973799982,39
0.29473104476928713,0.02753088619075208,0.015603160858154297,0.006786016472092882,0.6727299868828402,0.002642526057549917,6,2,321,0.00010847546640130752,0.012366582530130834,0.8099098641033556,"{'colsample_bytree': np.float64(0.6727299868828402), 'learning_rate': np.float64(0.002642526057549917), 'max_depth': 6, 'min_child_weight': 2, 'n_estimators': 321, 'reg_alpha': np.float64(0.00010847546640130752), 'reg_lambda': np.float64(0.012366582530130834), 'subsample': np.float64(0.8099098641033556)}",0.6761658031088082,0.649746192893401,0.639386189258312,0.6520618556701031,0.665785997357992,0.6566292076577233,0.012892506656049737,40
0.4409435749053955,0.011129706902776775,0.010758733749389649,0.0015408760514973997,0.8346141738643036,0.019899219274907044,4,1,817,3.149466445496976,2.6929041101116202,0.6977412621858619,"{'colsample_bytree': np.float64(0.8346141738643036), 'learning_rate': np.float64(0.019899219274907044), 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 817, 'reg_alpha': np.float64(3.149466445496976), 'reg_lambda': np.float64(2.6929041101116202), 'subsample': np.float64(0.6977412621858619)}",0.6666666666666666,0.6555269922879178,0.6380208333333334,0.657030223390276,0.6657929226736566,0.65660752767037,0.010318616123066176,41
1.0311103820800782,0.0815145401063991,0.038068628311157225,0.007110778418432293,0.7791132658292367,0.018716454479914244,9,4,738,0.6428328717564114,0.08923807143379786,0.8912865394447438,"{'colsample_bytree': np.float64(0.7791132658292367), 'learning_rate': np.float64(0.018716454479914244), 'max_depth': 9, 'min_child_weight': 4, 'n_estimators': 738, 'reg_alpha': np.float64(0.6428328717564114), 'reg_lambda': np.float64(0.08923807143379786), 'subsample': np.float64(0.8912865394447438)}",0.6635658914728683,0.6546546546546547,0.636085626911315,0.6696969696969697,0.6583850931677019,0.6564776471807019,0.011382353337908348,42
0.31581711769104004,0.015391482181512702,0.01132822036743164,0.0029435236952523943,0.8055957956639244,0.06356368818144152,6,6,405,2.050305344346676,62.81776703992857,0.6588293923716152,"{'colsample_bytree': np.float64(0.8055957956639244), 'learning_rate': np.float64(0.06356368818144152), 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 405, 'reg_alpha': np.float64(2.050305344346676), 'reg_lambda': np.float64(62.81776703992857), 'subsample': np.float64(0.6588293923716152)}",0.6730245231607629,0.660427807486631,0.633112582781457,0.656,0.6594301221166893,0.656399007109108,0.012994178999040176,43
0.587617015838623,0.04062119676937542,0.014632415771484376,0.001575726844337822,0.782613828193164,0.003181544472500027,6,6,630,0.004185285656222352,0.030785897480259315,0.7425191352307899,"{'colsample_bytree': np.float64(0.782613828193164), 'learning_rate': np.float64(0.003181544472500027), 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 630, 'reg_alpha': np.float64(0.004185285656222352), 'reg_lambda': np.float64(0.030785897480259315), 'subsample': np.float64(0.7425191352307899)}",0.6726804123711341,0.6539923954372624,0.631979695431472,0.6571798188874515,0.6657963446475196,0.6563257333549679,0.013828025849583392,44
0.7618998527526856,0.02044934500767295,0.028928041458129883,0.004350183572761466,0.62234846187094,0.04965247758777988,7,3,887,0.2755180467284157,22.276938041138553,0.9467474821243366,"{'colsample_bytree': np.float64(0.62234846187094), 'learning_rate': np.float64(0.04965247758777988), 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 887, 'reg_alpha': np.float64(0.2755180467284157), 'reg_lambda': np.float64(22.276938041138553), 'subsample': np.float64(0.9467474821243366)}",0.6626686656671664,0.6526315789473685,0.6355421686746988,0.6785714285714286,0.6515837104072398,0.6561995104535805,0.01416413925460715,45
